x,y
0.0003079884504331061,7.235890014471797
0.0012319538017324324,101.30246020260499
0.002617901828681426,208.39363241678737
0.004311838306063526,338.6396526772794
0.004311838306063526,463.0969609261939
0.005389797882579405,596.2373371924746
0.007083734359961497,664.2547033285094
0.012165543792107797,717.8002894356006
0.02186717998075072,784.370477568741
0.03480269489894129,832.1273516642548
0.04727622714148219,871.2011577424022
0.06760346487006735,914.616497829233
0.08392685274302211,924.7467438494934
0.09963426371511068,939.218523878437
0.1136477382098171,937.7713458755427
0.12396535129932627,927.6410998552822
0.13551491819056782,910.2749638205499
0.14460057747834457,882.7785817655572
